Product Name,Parent SKU,EAN,Color,Size,Price EUR,Gender,Category,Composition,Description,Features,Weight,URL
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195341,ACIDO,54,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195365,ACIDO,56,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195389,ACIDO,58,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375453,KAKI,50,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375484,KAKI,52,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375514,KAKI,54,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375545,KAKI,56,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375576,KAKI,58,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195259,ZUCCA,46,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195358,ZUCCA,56,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195372,ZUCCA,58,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375408,Blue River,46,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375439,Blue River,48,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375552,Blue River,56,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375507,Anthracite,54,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375538,Anthracite,56,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375569,Anthracite,58,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195273,ZUCCA,48,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195297,ZUCCA,50,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195310,ZUCCA,52,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195334,ZUCCA,54,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375460,Blue River,50,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375491,Blue River,52,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375521,Blue River,54,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375583,Blue River,58,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375385,Anthracite,46,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375415,Anthracite,48,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375446,Anthracite,50,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375477,Anthracite,52,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195266,ACIDO,46,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195280,ACIDO,48,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
